document_type,source_root,source_folder,invoice_type,invoice_status_hint,client_name,document_number,order_reference,delivery_reference,document_date,file_name,relative_path,extension
quote,ofertas,26110 STETTLER blue parts,,,STETTLER SAPHIRE,26110,,,,Ebauche_bleue_BC_version_4.pdf,ofertas/STETTLER SAPHIRE/26110 STETTLER blue parts/Ebauche_bleue_BC_version_4.pdf,.pdf
quote,ofertas,26110 STETTLER blue parts,,,STETTLER SAPHIRE,26110,,,,RE EXT RE Demande de cotation.msg,ofertas/STETTLER SAPHIRE/26110 STETTLER blue parts/RE EXT RE Demande de cotation.msg,.msg
quote,ofertas,26098 TEKNIA PEDROLA casquillo,,,TEKNIA PEDROLA,26098,,,,26098-Casquillo cer. Valeo KZY-TEKNIA PEDROLA.pdf,ofertas/TEKNIA PEDROLA/26098 TEKNIA PEDROLA casquillo/26098-Casquillo cer. Valeo KZY-TEKNIA PEDROLA.pdf,.pdf
quote,ofertas,26098 TEKNIA PEDROLA casquillo,,,TEKNIA PEDROLA,26098,,,,26098-Casquillo cer. Valeo KZY-TEKNIA PEDROLA.xlsx,ofertas/TEKNIA PEDROLA/26098 TEKNIA PEDROLA casquillo/26098-Casquillo cer. Valeo KZY-TEKNIA PEDROLA.xlsx,.xlsx
quote,ofertas,26098 TEKNIA PEDROLA casquillo,,,TEKNIA PEDROLA,26098,,,,OFERTA CASQUILLOS CERAMICOS CELULA VALEO PARA PRUEBAS.msg,ofertas/TEKNIA PEDROLA/26098 TEKNIA PEDROLA casquillo/OFERTA CASQUILLOS CERAMICOS CELULA VALEO PARA PRUEBAS.msg,.msg
quote,ofertas,26037 TERMOLAB navecillas,,,TERMOLAB,26037,,,,26037-Navecillas KA-TERMOLAB.pdf,ofertas/TERMOLAB/26037 TERMOLAB navecillas/26037-Navecillas KA-TERMOLAB.pdf,.pdf
quote,ofertas,26037 TERMOLAB navecillas,,,TERMOLAB,26037,,,,26037-Navecillas KA-TERMOLAB.xlsx,ofertas/TERMOLAB/26037 TERMOLAB navecillas/26037-Navecillas KA-TERMOLAB.xlsx,.xlsx
quote,ofertas,26037 TERMOLAB navecillas,,,TERMOLAB,26037,,,,Consulta (N Ref. IST).msg,ofertas/TERMOLAB/26037 TERMOLAB navecillas/Consulta (N Ref. IST).msg,.msg
quote,ofertas,26061 UMICORE creusets,,,UMICORE,26061,,,,26061-Creusets OD47xH58mm KFSZ-UMICORE.pdf,ofertas/UMICORE/26061 UMICORE creusets/26061-Creusets OD47xH58mm KFSZ-UMICORE.pdf,.pdf
quote,ofertas,26061 UMICORE creusets,,,UMICORE,26061,,,,26061-Creusets OD47xH58mm KFSZ-UMICORE.xlsx,ofertas/UMICORE/26061 UMICORE creusets/26061-Creusets OD47xH58mm KFSZ-UMICORE.xlsx,.xlsx
quote,ofertas,26061 UMICORE creusets,,,UMICORE,26061,,,,Reminder - Request for quote - KFSZ crucibles Ø50x44 H75 mm.msg,ofertas/UMICORE/26061 UMICORE creusets/Reminder - Request for quote - KFSZ crucibles Ø50x44 H75 mm.msg,.msg
quote,ofertas,26031 UNIV. DE AVEIRO,,,UNIV. DE AVEIRO,26031,,,,26031-2-Labware KA-UNIV. DE AVEIRO.pdf,ofertas/UNIV. DE AVEIRO/26031 UNIV. DE AVEIRO/26031-2-Labware KA-UNIV. DE AVEIRO.pdf,.pdf
quote,ofertas,26031 UNIV. DE AVEIRO,,,UNIV. DE AVEIRO,26031,,,,26031-2-Labware KA-UNIV. DE AVEIRO.xlsx,ofertas/UNIV. DE AVEIRO/26031 UNIV. DE AVEIRO/26031-2-Labware KA-UNIV. DE AVEIRO.xlsx,.xlsx
quote,ofertas,26031 UNIV. DE AVEIRO,,,UNIV. DE AVEIRO,26031,,,,26031-Labware KA-UNIV. DE AVEIRO.pdf,ofertas/UNIV. DE AVEIRO/26031 UNIV. DE AVEIRO/26031-Labware KA-UNIV. DE AVEIRO.pdf,.pdf
quote,ofertas,26031 UNIV. DE AVEIRO,,,UNIV. DE AVEIRO,26031,,,,26031-Labware KA-UNIV. DE AVEIRO.xlsx,ofertas/UNIV. DE AVEIRO/26031 UNIV. DE AVEIRO/26031-Labware KA-UNIV. DE AVEIRO.xlsx,.xlsx
quote,ofertas,26031 UNIV. DE AVEIRO,,,UNIV. DE AVEIRO,26031,,,,Alumina Labware quotation.msg,ofertas/UNIV. DE AVEIRO/26031 UNIV. DE AVEIRO/Alumina Labware quotation.msg,.msg
quote,ofertas,26049 UB navecillas,,,UNIV. DE BARCELONA,26049,,,,26049-KAV-120-FUNDACIÓ BOSCH I GIMPERA.pdf,ofertas/UNIV. DE BARCELONA/26049 UB navecillas/26049-KAV-120-FUNDACIÓ BOSCH I GIMPERA.pdf,.pdf
quote,ofertas,26049 UB navecillas,,,UNIV. DE BARCELONA,26049,,,,26049-UNIV. DE BARCELONA-DPT. QUIMICA FISICA.pdf,ofertas/UNIV. DE BARCELONA/26049 UB navecillas/26049-UNIV. DE BARCELONA-DPT. QUIMICA FISICA.pdf,.pdf
quote,ofertas,26049 UB navecillas,,,UNIV. DE BARCELONA,26049,,,,26049-UNIV. DE BARCELONA-DPT. QUIMICA FISICA.xlsx,ofertas/UNIV. DE BARCELONA/26049 UB navecillas/26049-UNIV. DE BARCELONA-DPT. QUIMICA FISICA.xlsx,.xlsx
quote,ofertas,26049 UB navecillas,,,UNIV. DE BARCELONA,26049,,,,Petición de presupuesto.msg,ofertas/UNIV. DE BARCELONA/26049 UB navecillas/Petición de presupuesto.msg,.msg
quote,ofertas,26080 FUNDACIO BOSCH I GIMPERA navecillas,,,UNIV. DE BARCELONA,26080,,,,26080-KAV-120-FUNDACIÓ BOSCH I GIMPERA.pdf,ofertas/UNIV. DE BARCELONA/26080 FUNDACIO BOSCH I GIMPERA navecillas/26080-KAV-120-FUNDACIÓ BOSCH I GIMPERA.pdf,.pdf
quote,ofertas,26080 FUNDACIO BOSCH I GIMPERA navecillas,,,UNIV. DE BARCELONA,26080,,,,26080-KAV-120-FUNDACIÓ BOSCH I GIMPERA.xlsx,ofertas/UNIV. DE BARCELONA/26080 FUNDACIO BOSCH I GIMPERA navecillas/26080-KAV-120-FUNDACIÓ BOSCH I GIMPERA.xlsx,.xlsx
quote,ofertas,26080 FUNDACIO BOSCH I GIMPERA navecillas,,,UNIV. DE BARCELONA,26080,,,,Pedido.msg,ofertas/UNIV. DE BARCELONA/26080 FUNDACIO BOSCH I GIMPERA navecillas/Pedido.msg,.msg
quote,ofertas,26116 UNIV. DE LIEJA,,,UNIV. DE LIEJA,26116,,,,26116-KAE-11055-30 -GREEnMat-UNIV. LIÈGE.pdf,ofertas/UNIV. DE LIEJA/26116 UNIV. DE LIEJA/26116-KAE-11055-30 -GREEnMat-UNIV. LIÈGE.pdf,.pdf
quote,ofertas,26116 UNIV. DE LIEJA,,,UNIV. DE LIEJA,26116,,,,26116-KAE-11055-30 -GREEnMat-UNIV. LIÈGE.xlsx,ofertas/UNIV. DE LIEJA/26116 UNIV. DE LIEJA/26116-KAE-11055-30 -GREEnMat-UNIV. LIÈGE.xlsx,.xlsx
quote,ofertas,26116 UNIV. DE LIEJA,,,UNIV. DE LIEJA,26116,,,,Alumina 997% Crucible official prices 2026.msg,ofertas/UNIV. DE LIEJA/26116 UNIV. DE LIEJA/Alumina 997% Crucible official prices 2026.msg,.msg
quote,ofertas,26068 UNIV. DE MÁLAGA tubos,,,UNIV. DE MÁLAGA,26072,,,,26072-Tubo D.100x85x1000 KM-UNIV. DE MÁLAGA.pdf,ofertas/UNIV. DE MÁLAGA/26068 UNIV. DE MÁLAGA tubos/26072-Tubo D.100x85x1000 KM-UNIV. DE MÁLAGA.pdf,.pdf
quote,ofertas,26068 UNIV. DE MÁLAGA tubos,,,UNIV. DE MÁLAGA,26072,,,,26072-Tubo D.100x85x1000 KM-UNIV. DE MÁLAGA.xlsx,ofertas/UNIV. DE MÁLAGA/26068 UNIV. DE MÁLAGA tubos/26072-Tubo D.100x85x1000 KM-UNIV. DE MÁLAGA.xlsx,.xlsx
quote,ofertas,26068 UNIV. DE MÁLAGA tubos,,,UNIV. DE MÁLAGA,26068,,,,MANG340925_000001_2026_02_18_10_41_47.pdf,ofertas/UNIV. DE MÁLAGA/26068 UNIV. DE MÁLAGA tubos/MANG340925_000001_2026_02_18_10_41_47.pdf,.pdf
quote,ofertas,26068 UNIV. DE MÁLAGA tubos,,,UNIV. DE MÁLAGA,26068,,,,RV Oferta tubos de alúmina.msg,ofertas/UNIV. DE MÁLAGA/26068 UNIV. DE MÁLAGA tubos/RV Oferta tubos de alúmina.msg,.msg
quote,ofertas,26001 UNIOVI,,,UNIV. DE OVIEDO,26001,,,,26001-KAC-3040+tapas-UNIV. DE OVIEDO.pdf,ofertas/UNIV. DE OVIEDO/26001 UNIOVI/26001-KAC-3040+tapas-UNIV. DE OVIEDO.pdf,.pdf
quote,ofertas,26001 UNIOVI,,,UNIV. DE OVIEDO,26001,,,,26001-KAC-3040+tapas-UNIV. DE OVIEDO.xlsx,ofertas/UNIV. DE OVIEDO/26001 UNIOVI/26001-KAC-3040+tapas-UNIV. DE OVIEDO.xlsx,.xlsx
quote,ofertas,26001 UNIOVI,,,UNIV. DE OVIEDO,26001,,,,Pedido de crisoles de alumina con tapa.msg,ofertas/UNIV. DE OVIEDO/26001 UNIOVI/Pedido de crisoles de alumina con tapa.msg,.msg
quote,ofertas,26076 UNIZAR crisoles,,,UNIV. DE ZARAGOZA,26076,,,,26076-crisoles  KA-KFSZ-UNIZAR.pdf,ofertas/UNIV. DE ZARAGOZA/26076 UNIZAR crisoles/26076-crisoles  KA-KFSZ-UNIZAR.pdf,.pdf
quote,ofertas,26076 UNIZAR crisoles,,,UNIV. DE ZARAGOZA,26076,,,,26076-crisoles  KA-KFSZ-UNIZAR.xlsx,ofertas/UNIV. DE ZARAGOZA/26076 UNIZAR crisoles/26076-crisoles  KA-KFSZ-UNIZAR.xlsx,.xlsx
quote,ofertas,26076 UNIZAR crisoles,,,UNIV. DE ZARAGOZA,26076,,,,Presupuesto para crisoles y bandejas.msg,ofertas/UNIV. DE ZARAGOZA/26076 UNIZAR crisoles/Presupuesto para crisoles y bandejas.msg,.msg
quote,ofertas,26095 UNIZAR tubos circona,,,UNIV. DE ZARAGOZA,26095,,,,consulta tubo de cirzona.msg,ofertas/UNIV. DE ZARAGOZA/26095 UNIZAR tubos circona/consulta tubo de cirzona.msg,.msg
quote,ofertas,26095 UNIZAR tubos circona,,,UNIV. DE ZARAGOZA,26095,,,,Tubo Zircona Nanoker.msg,ofertas/UNIV. DE ZARAGOZA/26095 UNIZAR tubos circona/Tubo Zircona Nanoker.msg,.msg
quote,ofertas,26100 UNIZAR bandejas,,,UNIV. DE ZARAGOZA,26100,,,,26100-Bandejas y crisoles KA-INMA-UNIZAR.pdf,ofertas/UNIV. DE ZARAGOZA/26100 UNIZAR bandejas/26100-Bandejas y crisoles KA-INMA-UNIZAR.pdf,.pdf
quote,ofertas,26100 UNIZAR bandejas,,,UNIV. DE ZARAGOZA,26100,,,,26100-Bandejas y crisoles KA-INMA-UNIZAR.xlsx,ofertas/UNIV. DE ZARAGOZA/26100 UNIZAR bandejas/26100-Bandejas y crisoles KA-INMA-UNIZAR.xlsx,.xlsx
quote,ofertas,26100 UNIZAR bandejas,,,UNIV. DE ZARAGOZA,26100,,,,pedir presupuesto.msg,ofertas/UNIV. DE ZARAGOZA/26100 UNIZAR bandejas/pedir presupuesto.msg,.msg
quote,ofertas,26104 UNIZAR crisoles,,,UNIV. DE ZARAGOZA,26104,,,,26104-Bandejas y navecillas KA; KFSZ-INMA-UNIZAR.pdf,ofertas/UNIV. DE ZARAGOZA/26104 UNIZAR crisoles/26104-Bandejas y navecillas KA; KFSZ-INMA-UNIZAR.pdf,.pdf
quote,ofertas,26104 UNIZAR crisoles,,,UNIV. DE ZARAGOZA,26104,,,,26104-Bandejas y navecillas KA; KFSZ-INMA-UNIZAR.xlsx,ofertas/UNIV. DE ZARAGOZA/26104 UNIZAR crisoles/26104-Bandejas y navecillas KA; KFSZ-INMA-UNIZAR.xlsx,.xlsx
quote,ofertas,26104 UNIZAR crisoles,,,UNIV. DE ZARAGOZA,26104,,,,Solicitud de presupuesto.msg,ofertas/UNIV. DE ZARAGOZA/26104 UNIZAR crisoles/Solicitud de presupuesto.msg,.msg
quote,ofertas,26096 UNIV. LAS PALMAS tubo mulllita,,,UNIV. LAS PALMAS DE GRAN CANARIA,26096,,,,26096-Tubo D70x60xL1050 KM-UNIV. Las Palmas de Gran Canaria.pdf,ofertas/UNIV. LAS PALMAS DE GRAN CANARIA/26096 UNIV. LAS PALMAS tubo mulllita/26096-Tubo D70x60xL1050 KM-UNIV. Las Palmas de Gran Canaria.pdf,.pdf
quote,ofertas,26096 UNIV. LAS PALMAS tubo mulllita,,,UNIV. LAS PALMAS DE GRAN CANARIA,26096,,,,26096-Tubo D70x60xL1050 KM-UNIV. Las Palmas de Gran Canaria.xlsx,ofertas/UNIV. LAS PALMAS DE GRAN CANARIA/26096 UNIV. LAS PALMAS tubo mulllita/26096-Tubo D70x60xL1050 KM-UNIV. Las Palmas de Gran Canaria.xlsx,.xlsx
quote,ofertas,26096 UNIV. LAS PALMAS tubo mulllita,,,UNIV. LAS PALMAS DE GRAN CANARIA,26096,,,,MANG341720_000001_2026_03_02_11_38_01.pdf,ofertas/UNIV. LAS PALMAS DE GRAN CANARIA/26096 UNIV. LAS PALMAS tubo mulllita/MANG341720_000001_2026_03_02_11_38_01.pdf,.pdf
quote,ofertas,26096 UNIV. LAS PALMAS tubo mulllita,,,UNIV. LAS PALMAS DE GRAN CANARIA,26096,,,,solicitud de oferta actualizada.msg,ofertas/UNIV. LAS PALMAS DE GRAN CANARIA/26096 UNIV. LAS PALMAS tubo mulllita/solicitud de oferta actualizada.msg,.msg
quote,ofertas,26044 ITQ,,,UNIV. POLITÉCNICA DE VALENCIA,26044,,,,26044-2-Material d elaboratorio KA-ITQ-UPV.pdf,ofertas/UNIV. POLITÉCNICA DE VALENCIA/26044 ITQ/26044-2-Material d elaboratorio KA-ITQ-UPV.pdf,.pdf
quote,ofertas,26044 ITQ,,,UNIV. POLITÉCNICA DE VALENCIA,26044,,,,26044-2-Material d elaboratorio KA-ITQ-UPV.xlsx,ofertas/UNIV. POLITÉCNICA DE VALENCIA/26044 ITQ/26044-2-Material d elaboratorio KA-ITQ-UPV.xlsx,.xlsx
quote,ofertas,26044 ITQ,,,UNIV. POLITÉCNICA DE VALENCIA,26044,,,,26044-3-Material d elaboratorio KA-ITQ-UPV.pdf,ofertas/UNIV. POLITÉCNICA DE VALENCIA/26044 ITQ/26044-3-Material d elaboratorio KA-ITQ-UPV.pdf,.pdf
quote,ofertas,26044 ITQ,,,UNIV. POLITÉCNICA DE VALENCIA,26044,,,,26044-Material de laboratorio KA- ITQ-UPV.pdf,ofertas/UNIV. POLITÉCNICA DE VALENCIA/26044 ITQ/26044-Material de laboratorio KA- ITQ-UPV.pdf,.pdf
quote,ofertas,26044 ITQ,,,UNIV. POLITÉCNICA DE VALENCIA,26044,,,,26044-Material de laboratorio KA- ITQ-UPV.xlsx,ofertas/UNIV. POLITÉCNICA DE VALENCIA/26044 ITQ/26044-Material de laboratorio KA- ITQ-UPV.xlsx,.xlsx
quote,ofertas,26044 ITQ,,,UNIV. POLITÉCNICA DE VALENCIA,26044,,,,Nuevo pedido ITQ-Candela Segarra.msg,ofertas/UNIV. POLITÉCNICA DE VALENCIA/26044 ITQ/Nuevo pedido ITQ-Candela Segarra.msg,.msg
quote,ofertas,26078 UTE LAS LOMAS,,,UTE LAS LOMAS,26078,,,,26078-Boquillas para rodete atomizador D.9mm KA -UTE LAS LOMAS.pdf,ofertas/UTE LAS LOMAS/26078 UTE LAS LOMAS/26078-Boquillas para rodete atomizador D.9mm KA -UTE LAS LOMAS.pdf,.pdf
quote,ofertas,26078 UTE LAS LOMAS,,,UTE LAS LOMAS,26078,,,,26078-Boquillas para rodete atomizador D.9mm KA -UTE LAS LOMAS.xlsx,ofertas/UTE LAS LOMAS/26078 UTE LAS LOMAS/26078-Boquillas para rodete atomizador D.9mm KA -UTE LAS LOMAS.xlsx,.xlsx
quote,ofertas,26078 UTE LAS LOMAS,,,UTE LAS LOMAS,26078,,,,Boquilla rodete atomizador D.9mm-TIRMADRID.pdf,ofertas/UTE LAS LOMAS/26078 UTE LAS LOMAS/Boquilla rodete atomizador D.9mm-TIRMADRID.pdf,.pdf
quote,ofertas,26078 UTE LAS LOMAS,,,UTE LAS LOMAS,26078,,,,PurOfferRequestPrinting.pdf,ofertas/UTE LAS LOMAS/26078 UTE LAS LOMAS/PurOfferRequestPrinting.pdf,.pdf
quote,ofertas,26078 UTE LAS LOMAS,,,UTE LAS LOMAS,26078,,,,Solicitud oferta UTE Las Lomas. Número Petición Oferta Pedido 2110.msg,ofertas/UTE LAS LOMAS/26078 UTE LAS LOMAS/Solicitud oferta UTE Las Lomas. Número Petición Oferta Pedido 2110.msg,.msg
quote,ofertas,26040 VAC-TRON steatita,,,VAC-TRON,26040,,,,RFQ 65486550 Steatite.msg,ofertas/VAC-TRON/26040 VAC-TRON steatita/RFQ 65486550 Steatite.msg,.msg
quote,ofertas,26009 VARAS Insulators varios,,,VARAS HARD METAL,26009,,,,26009-Insulator spacer C181047; 222030755 ;222030754 ; B-150292; 222374407 KZY-KATZ-VARAS HARD METAL.pdf,ofertas/VARAS HARD METAL/26009 VARAS Insulators varios/26009-Insulator spacer C181047; 222030755 ;222030754 ; B-150292; 222374407 KZY-KATZ-VARAS HARD METAL.pdf,.pdf
quote,ofertas,26009 VARAS Insulators varios,,,VARAS HARD METAL,26009,,,,26009-Insulator spacer C181047; 222030755 ;222030754 ; B-150292; 222374407 KZY-KATZ-VARAS HARD METAL.xlsx,ofertas/VARAS HARD METAL/26009 VARAS Insulators varios/26009-Insulator spacer C181047; 222030755 ;222030754 ; B-150292; 222374407 KZY-KATZ-VARAS HARD METAL.xlsx,.xlsx
quote,ofertas,26009 VARAS Insulators varios,,,VARAS HARD METAL,26009,,,,Oferta varios.msg,ofertas/VARAS HARD METAL/26009 VARAS Insulators varios/Oferta varios.msg,.msg
quote,ofertas,26013 VARAS calzos,,,VARAS HARD METAL,26013,,,,26013 Calzos varas.msg,ofertas/VARAS HARD METAL/26013 VARAS calzos/26013 Calzos varas.msg,.msg
quote,ofertas,26013 VARAS calzos,,,VARAS HARD METAL,26013,,,,RV Oferta varios.msg,ofertas/VARAS HARD METAL/26013 VARAS calzos/RV Oferta varios.msg,.msg
quote,ofertas,26015 VARAS calzos,,,VARAS HARD METAL,26015,,,,01-0099-0113-00   C181047a.pdf,ofertas/VARAS HARD METAL/26015 VARAS calzos/01-0099-0113-00   C181047a.pdf,.pdf
quote,ofertas,26015 VARAS calzos,,,VARAS HARD METAL,26015,,,,2026-3.pdf,ofertas/VARAS HARD METAL/26015 VARAS calzos/2026-3.pdf,.pdf
quote,ofertas,26015 VARAS calzos,,,VARAS HARD METAL,26015,,,,26015-ceramic insul. spacer lower cap C-181047  KZY-VARAS HARD METAL.pdf,ofertas/VARAS HARD METAL/26015 VARAS calzos/26015-ceramic insul. spacer lower cap C-181047  KZY-VARAS HARD METAL.pdf,.pdf
quote,ofertas,26015 VARAS calzos,,,VARAS HARD METAL,26015,,,,26015-ceramic insul. spacer lower cap C-181047  KZY-VARAS HARD METAL.xlsx,ofertas/VARAS HARD METAL/26015 VARAS calzos/26015-ceramic insul. spacer lower cap C-181047  KZY-VARAS HARD METAL.xlsx,.xlsx
quote,ofertas,26015 VARAS calzos,,,VARAS HARD METAL,26015,,,,Oferta aislante.msg,ofertas/VARAS HARD METAL/26015 VARAS calzos/Oferta aislante.msg,.msg
quote,ofertas,26028 VARAS,,,VARAS HARD METAL,26028,,,,26028-Insert lower rivet stakec C-185946  KATZ+HIP-VARAS HARD METAL.pdf,ofertas/VARAS HARD METAL/26028 VARAS/26028-Insert lower rivet stakec C-185946  KATZ+HIP-VARAS HARD METAL.pdf,.pdf
quote,ofertas,26028 VARAS,,,VARAS HARD METAL,26028,,,,26028-Insert lower rivet stakec C-185946  KATZ+HIP-VARAS HARD METAL.xlsx,ofertas/VARAS HARD METAL/26028 VARAS/26028-Insert lower rivet stakec C-185946  KATZ+HIP-VARAS HARD METAL.xlsx,.xlsx
quote,ofertas,26028 VARAS,,,VARAS HARD METAL,26028,,,,Oferta C-185946.msg,ofertas/VARAS HARD METAL/26028 VARAS/Oferta C-185946.msg,.msg
quote,ofertas,26055 VARAS anilla,,,VARAS HARD METAL,26055,,,,26055-Arandela pl. 96-3-RB n369 KA-VARAS HARD METAL.pdf,ofertas/VARAS HARD METAL/26055 VARAS anilla/26055-Arandela pl. 96-3-RB n369 KA-VARAS HARD METAL.pdf,.pdf
quote,ofertas,26055 VARAS anilla,,,VARAS HARD METAL,26055,,,,26055-Arandela pl. 96-3-RB n369 KA-VARAS HARD METAL.xlsx,ofertas/VARAS HARD METAL/26055 VARAS anilla/26055-Arandela pl. 96-3-RB n369 KA-VARAS HARD METAL.xlsx,.xlsx
quote,ofertas,26055 VARAS anilla,,,VARAS HARD METAL,26055,,,,Oferta arandela.msg,ofertas/VARAS HARD METAL/26055 VARAS anilla/Oferta arandela.msg,.msg
quote,ofertas,26102 VARAS punzon,,,VARAS HARD METAL,26102,,,,26102-Punzon 01-0129-0007-02 KATZ-VARAS HARD METAL.pdf,ofertas/VARAS HARD METAL/26102 VARAS punzon/26102-Punzon 01-0129-0007-02 KATZ-VARAS HARD METAL.pdf,.pdf
quote,ofertas,26102 VARAS punzon,,,VARAS HARD METAL,26102,,,,26102-Punzon 01-0129-0007-02 KATZ-VARAS HARD METAL.xlsx,ofertas/VARAS HARD METAL/26102 VARAS punzon/26102-Punzon 01-0129-0007-02 KATZ-VARAS HARD METAL.xlsx,.xlsx
quote,ofertas,26102 VARAS punzon,,,VARAS HARD METAL,26102,,,,Ofeta punzón.msg,ofertas/VARAS HARD METAL/26102 VARAS punzon/Ofeta punzón.msg,.msg
quote,ofertas,26103 VARAS Rodillos Condes Syalon,,,VARAS HARD METAL,26103,,,,26103-Rodillos T-20 M-9-VARAS HARD METAL.pdf,ofertas/VARAS HARD METAL/26103 VARAS Rodillos Condes Syalon/26103-Rodillos T-20 M-9-VARAS HARD METAL.pdf,.pdf
quote,ofertas,26103 VARAS Rodillos Condes Syalon,,,VARAS HARD METAL,26103,,,,26103-Rodillos T-20 M-9-VARAS HARD METAL.xlsx,ofertas/VARAS HARD METAL/26103 VARAS Rodillos Condes Syalon/26103-Rodillos T-20 M-9-VARAS HARD METAL.xlsx,.xlsx
quote,ofertas,26103 VARAS Rodillos Condes Syalon,,,VARAS HARD METAL,26103,,,,33137 Nanoker.pdf,ofertas/VARAS HARD METAL/26103 VARAS Rodillos Condes Syalon/33137 Nanoker.pdf,.pdf
quote,ofertas,26103 VARAS Rodillos Condes Syalon,,,VARAS HARD METAL,26103,,,,Oferta rodillos.msg,ofertas/VARAS HARD METAL/26103 VARAS Rodillos Condes Syalon/Oferta rodillos.msg,.msg
quote,ofertas,26003 VARIAN MEDICAL protos,,,VARIAN MEDICAL,26003,,,,BEVEL CUT CERAMIC TIP PROPOSAL_NK - v01.pdf,ofertas/VARIAN MEDICAL/26003 VARIAN MEDICAL protos/BEVEL CUT CERAMIC TIP PROPOSAL_NK - v01.pdf,.pdf
quote,ofertas,26003 VARIAN MEDICAL protos,,,VARIAN MEDICAL,26003,,,,BEVEL CUT CERAMIC TIP-BLANK_NK - v01.pdf,ofertas/VARIAN MEDICAL/26003 VARIAN MEDICAL protos/BEVEL CUT CERAMIC TIP-BLANK_NK - v01.pdf,.pdf
quote,ofertas,26003 VARIAN MEDICAL protos,,,VARIAN MEDICAL,26003,,,,RE Prototype parts for Varian.msg,ofertas/VARIAN MEDICAL/26003 VARIAN MEDICAL protos/RE Prototype parts for Varian.msg,.msg
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,26018-2-Plate 30x30x3 ZrB2-SiC -VKI.pdf,ofertas/VKI/26018 VKI plates ZrB2-SiC/26018-2-Plate 30x30x3 ZrB2-SiC -VKI.pdf,.pdf
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,26018-2-Plate 30x30x3 ZrB2-SiC -VKI.xlsx,ofertas/VKI/26018 VKI plates ZrB2-SiC/26018-2-Plate 30x30x3 ZrB2-SiC -VKI.xlsx,.xlsx
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,26018-Plates 80x90x3 ZrB2-SiC -VKI.pdf,ofertas/VKI/26018 VKI plates ZrB2-SiC/26018-Plates 80x90x3 ZrB2-SiC -VKI.pdf,.pdf
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,26018-Plates 80x90x3 ZrB2-SiC -VKI.xlsx,ofertas/VKI/26018 VKI plates ZrB2-SiC/26018-Plates 80x90x3 ZrB2-SiC -VKI.xlsx,.xlsx
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,"26018-Updt.-Plates 80x90x3; Disc D.89,3 ARR2518-002  ZrB2-SiC -VKI.pdf","ofertas/VKI/26018 VKI plates ZrB2-SiC/26018-Updt.-Plates 80x90x3; Disc D.89,3 ARR2518-002  ZrB2-SiC -VKI.pdf",.pdf
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,ARR2518-002 Test Sample.pdf,ofertas/VKI/26018 VKI plates ZrB2-SiC/ARR2518-002 Test Sample.pdf,.pdf
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,ARR2518-005 FP Sample.pdf,ofertas/VKI/26018 VKI plates ZrB2-SiC/ARR2518-005 FP Sample.pdf,.pdf
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,ARR2518-009 Emissivity.pdf,ofertas/VKI/26018 VKI plates ZrB2-SiC/ARR2518-009 Emissivity.pdf,.pdf
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,RE Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018 Updt..msg,ofertas/VKI/26018 VKI plates ZrB2-SiC/RE Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018 Updt..msg,.msg
quote,ofertas,26018 VKI plates ZrB2-SiC,,,VKI,26018,,,,RE Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018.msg,ofertas/VKI/26018 VKI plates ZrB2-SiC/RE Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018.msg,.msg
quote,ofertas,26083 VKI samples PT-A; PT-C ZrB2-SiC,,,VKI,26083,,,,26083-Samples PT-A; PT-C for charact. ZrB2-SiC -VKI.pdf,ofertas/VKI/26083 VKI samples PT-A; PT-C ZrB2-SiC/26083-Samples PT-A; PT-C for charact. ZrB2-SiC -VKI.pdf,.pdf
quote,ofertas,26083 VKI samples PT-A; PT-C ZrB2-SiC,,,VKI,26083,,,,26083-Samples PT-A; PT-C for charact. ZrB2-SiC -VKI.xlsx,ofertas/VKI/26083 VKI samples PT-A; PT-C ZrB2-SiC/26083-Samples PT-A; PT-C for charact. ZrB2-SiC -VKI.xlsx,.xlsx
quote,ofertas,26083 VKI samples PT-A; PT-C ZrB2-SiC,,,VKI,26018,,,,Re Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018 Updt..msg,ofertas/VKI/26083 VKI samples PT-A; PT-C ZrB2-SiC/Re Nanoker High temperature material-Hydef VKI NANOKER QUOTATION no. 26018 Updt..msg,.msg
